1458,1028	3,1
1458,1030	9,2
1458,1031	9,2
1458,1039	9,1
1458,1040	9,1
1458,1042	3,1
1458,1046	3,1
1458,1049	3,1
1458,1054	3,1
1458,1058	3,1
1458,1061	3,1
1458,1063	3,1  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2  9,2
1458,1068	3,1
1458,1070	3,1
1458,1075	3,1
1458,1077	3,1
1458,1081	3,1
1458,1093	3,1
1458,1094	3,1  9,2  9,2  9,2
1458,1099	3,1
1458,1103	3,1
1458,1106	3,1
1458,1109	3,1
1458,1112	9,2  27,5  27,5  27,5  27,5  27,5  27,5  27,5  27,5  27,5
1458,1116	3,1
1458,1119	9,2
1458,1123	3,1
1458,1126	9,2
1458,1129	9,2
1458,1131	3,1
1458,1136	9,2
1458,1139	9,2
1458,1142	9,2
1458,1143	9,2
1458,1148	9,2
1458,1150	9,2
1458,1155	9,2
1458,1157	9,2
1458,1162	9,2
1458,1164	9,2
1458,1167	9,2
1458,1170	9,2
1458,1173	9,2
1458,1178	27,3
1458,1181	9,2  27,5  27,5  27,5
1458,1182	9,2
1458,1184	9,2
1458,1188	9,2
1458,1189	9,2
1458,1190	9,2
1458,1191	9,2
1458,1192	27,3
1458,1194	9,2  27,5  27,5  27,5
1458,1195	9,2
1458,1197	9,2
1458,1198	9,2
1458,1200	9,2  27,5  27,5  27,5
1458,1201	9,2
1458,1203	9,2
1458,1204	9,2
1458,1206	9,2  27,5  27,5  27,5
1458,1207	9,2  27,5  27,5  27,5
1458,1208	9,2  27,5  27,5  27,5
1458,1210	9,2
1458,1211	9,2
1458,1213	9,2
1458,1214	9,2
1458,1216	9,2
1458,1217	9,2
1458,1219	9,2
1458,1220	9,2
1458,1224	9,2
1458,1225	9,2
1458,1226	9,2
1458,1227	9,2
1458,1230	9,2
1458,1231	9,2  27,5  27,5  27,5
1458,1232	9,2
1458,1234	9,2
1458,1235	9,2  27,5  27,5  27,5
1458,1237	9,2
1458,1238	9,2
1458,1240	9,2
1458,1241	9,2
1458,1244	9,2  27,5  27,5  27,5  27,5  27,5  27,5  27,5  27,5  27,5
1458,1248	9,2
1458,1251	9,2
1458,1254	9,2
1458,1258	9,2
1458,1261	9,2
1458,1264	9,2
1458,1268	9,2
1458,1271	9,2
1458,1273	9,2
1458,1274	9,2
1458,1276	9,2
1458,1277	9,2
1458,1279	9,2
1458,1280	9,2
1458,1282	9,2
1458,1283	9,2
1458,1284	9,2
1458,1287	3,1
1458,1290	3,1
1458,1293	3,1
1458,1314	9,2
1458,1316	9,2
1458,1318	9,2
1458,1320	9,2
1458,1322	9,2
1458,1324	9,2
1458,1326	3,1
1458,1327	9,2
1458,1329	9,2
1458,1330	3,1
1458,1331	9,2
1458,1332	9,2
1458,1333	9,2
1458,1334	9,2
1458,1335	9,2
1458,1336	9,2
1458,1337	9,2
1458,1338	9,2
1458,1339	9,2
1458,1340	9,2
1458,1341	9,2
1458,1342	9,2
1458,1343	9,1  27,2  27,2  27,2
1458,1344	9,1
1458,1345	9,1
1458,1353	3,1
1458,1355	3,1
1458,1358	3,1
1458,1361	3,1
1458,1363	9,1
1458,1368	9,1
1458,1369	3,1
1458,1370	9,1  27,2  27,2  27,2
1458,1372	9,2
1458,1373	9,2
1458,1374	9,1
1458,1376	9,1
1458,1377	9,1
1458,1380	9,1
1458,1383	9,1
1458,1386	9,1
1458,1387	9,1
1458,1388	9,1
1458,1389	9,1
1458,1390	9,1
1458,1391	9,1
1458,1392	9,1  27,2  27,2  27,2
1458,1393	9,2
1458,1394	27,4
1458,1396	27,4
1458,1397	9,2
1458,1413	3,1
1458,1426	3,1
1458,1435	3,1
1458,1446	3,1
1458,1449	3,1
1458,1454	9,2
1458,1459	9,2
1458,1465	3,1
1458,1469	9,2
1458,1477	9,2
1458,1486	3,1
1458,1489	3,1
1458,1496	3,1
1458,1497	9,2
1458,1508	9,2
1458,1514	3,1
1458,1519	3,1
1458,1522	3,1
1458,1527	3,1
1458,1528	3,1
1458,1535	3,1
1458,1538	3,1
1458,1541	9,2
1458,1546	9,2
1458,1549	9,2
1458,1552	9,2
1458,1555	9,2
1458,1558	9,2
1458,1563	9,2
1458,1566	9,2
1458,1569	9,2
1458,1577	9,2
1458,1582	9,2
1458,1587	9,2
1458,1589	9,2
1458,1592	9,2
1458,1595	9,2
1458,1596	9,2
